Test Name, September17, October17, November17, December17, Janurary18, Feburary18, Average%, Average Symbols
RSI45/BBANDS0.07/ADX50/,0.7143,0.4,0,0.3333,0.4545,0,0.317,2.17
RSI45/BBANDS0.06/,1,0.3333,0,0.3333,0.375,0,0.3403,1.67
RSI45/MACD0/BBANDS0.07/,0.7143,0.4,0,0.3333,0.5,0,0.3246,2.17
RSI45/BBANDS0.07/,0.7143,0.4,0,0.3333,0.4545,0,0.317,2.17
RSI45/MOM0/MACD0/BOP0.03/ADX25/,1,0,0,0,0.8,0,0.3,1.17
RSI45/MOM0/MACD0/BOP0.03/ADX30/,1,0,1,0,0.8,0,0.4667,1.33
RSI45/MOM0/BOP0.03/ADX25/,1,0,0,0,0.8,0,0.3,1.17
RSI45/MOM0/BOP0.03/ADX30/,1,0,1,0,0.8,0,0.4667,1.33
RSI45/MOM0/MACD0/BOP0.05/ADX25/,0.8,0.1429,0,0,0.7778,0,0.2868,2
RSI45/MOM0/MACD0/BOP0.05/ADX30/,0.875,0.125,1,0,0.7,0,0.45,2.67
RSI45/MOM0/BOP0.05/ADX25/,0.8,0.1429,0,0,0.7778,0,0.2868,2
RSI45/MOM0/BOP0.05/ADX30/,0.875,0.125,1,0,0.7,0,0.45,2.67
RSI45/MOM0/MACD0/ADX25/,0.8,0.1429,0,0.3333,0.7778,0,0.3423,2.17
RSI45/MOM0/MACD0/ADX30/,0.875,0.125,1,0.25,0.7,0,0.4917,2.83
RSI45/MOM0/ADX25/,0.8,0.1429,0,0.3333,0.7778,0,0.3423,2.17
RSI45/MOM0/ADX30/,0.875,0.125,1,0.25,0.7,0,0.4917,2.83
MOM0/BOP0.05/BBANDS0.03/,0.5,0.6667,0,0.6,0.5,0,0.3778,1.5
MOM0/BOP0.05/BBANDS0.02/,0.5,0,0,0,0.5,0,0.1667,0.33
MOM0/BBANDS0.03/,0.5,0.5556,0,0.5,0.5,0,0.3426,2
MOM0/BBANDS0.02/,0.5,0,0,0,0.5,0,0.1667,0.33
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.03/,0,0,0,1,1,0,0.3333,0.5
MOM0/MACD0/BOP0.05/BBANDS0.03/,0.5,0,0,0.6667,0.5,0,0.2778,0.67
RSI50/MOM0/BOP0.05/BBANDS0.03/,0,0,0,1,1,0,0.3333,0.5
RSI50/MOM0/MACD0/BBANDS0.03/,0,0,0,1,1,0,0.3333,0.5
MOM0/MACD0/BBANDS0.03/,0.5,0,0,0.6667,0.5,0,0.2778,0.67
RSI50/MOM0/BBANDS0.03/,0,0,0,1,1,0,0.3333,0.5
RSI30/MOM0/MACD0/BOP0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/MACD0/BOP-0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/MACD0/BOP-0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/MACD0/BOP-0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/BOP0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/BOP-0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/BOP-0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/BOP-0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/BOP0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/BOP-0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/BOP-0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/BOP-0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/BOP0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/BOP-0.01/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/BOP-0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/BOP-0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/MACD0/BOP0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/BOP0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/BOP0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/BOP0.03/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/MACD0/BOP0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/BOP0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/BOP0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/BOP0.05/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MOM0/MACD0/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/MACD0/,0.6667,0.3333,0,0.5,1,0,0.4167,1
RSI30/MOM0/,0.6667,0.3333,0,0,1,0,0.3333,0.83
RSI30/,0.6667,0.3333,0,0.5,1,0,0.4167,1
BOP0.03/ADX20/,0.85,0,1,0.5,0.4286,0,0.4631,4.5
RSI60/MOM0/BBANDS0.07/ADX30/,0.5,0,0,1,0.5,0,0.3333,0.67
RSI60/MOM0/BBANDS0.07/ADX35/,0.5,0.5,0,0.6667,0.5,0,0.3611,1
RSI60/MOM0/BBANDS0.07/ADX40/,0.5,0.6667,0,0.6667,0.4,0,0.3722,1.17
RSI60/MOM0/BBANDS0.07/ADX45/,0.5,0.6667,0,0.6667,0.4,0,0.3722,1.17
RSI60/MOM0/BBANDS0.07/ADX50/,0.6667,0.75,0,0.6,0.4,0,0.4028,1.67
RSI60/MOM0/BBANDS0.06/,0.6667,1,0,0.5,0.5,0,0.4444,1.33
RSI60/MOM0/BBANDS0.05/,0.5,1,0,0.3333,0.5,0,0.3889,1
RSI60/MOM0/BBANDS0.04/,0.5,1,0,0.5,0,0,0.3333,0.5
RSI60/BBANDS0.05/,0.4545,0.4444,1,0.2222,0.4286,0,0.425,3
RSI60/BBANDS0.04/,0.4286,0.375,1,0.2,0.375,0,0.3964,1.83
RSI60/MOM0/BBANDS0.07/,0.6667,0.75,0,0.6,0.4,0,0.4028,1.67
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.6667,0.3333,0,0,0.4286,0,0.2381,1.33
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.6667,0.3333,0,0,0.375,0,0.2292,1.33
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI45/MACD0/BOP0.05/BBANDS0.06/,1,0,0,0,0.3333,0,0.2222,1.17
RSI45/MACD0/BOP0.05/BBANDS0.05/,1,0,0,0,0.25,0,0.2083,0.83
RSI40/MACD0/BOP0.05/BBANDS0.07/ADX30/,0,1,0,0,0,0,0.1667,0.17
RSI40/MACD0/BOP0.05/BBANDS0.07/ADX35/,1,1,0,0,0,0,0.3333,0.33
RSI40/MACD0/BOP0.05/BBANDS0.07/ADX40/,1,1,0,0.5,0,0,0.4167,0.67
RSI40/MACD0/BOP0.05/BBANDS0.07/ADX45/,1,1,0,0.5,0,0,0.4167,0.67
RSI40/MACD0/BOP0.05/BBANDS0.07/ADX50/,1,1,0,0.5,0,0,0.4167,0.67
RSI40/MACD0/BOP0.05/BBANDS0.06/,0,1,0,0,0,0,0.1667,0.17
RSI40/MACD0/BOP0.05/BBANDS0.05/,0,0,0,0,0,0,0,0
RSI45/BOP0.05/BBANDS0.07/ADX30/,0.6667,0.3333,0,0,0.4286,0,0.2381,1.33
RSI45/BOP0.05/BBANDS0.07/ADX35/,0.6667,0.3333,0,0,0.375,0,0.2292,1.33
RSI45/BOP0.05/BBANDS0.07/ADX40/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI45/BOP0.05/BBANDS0.07/ADX45/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI45/BOP0.05/BBANDS0.07/ADX50/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI45/BOP0.05/BBANDS0.06/,1,0,0,0,0.3333,0,0.2222,1.17
RSI45/BOP0.05/BBANDS0.05/,1,0,0,0,0.25,0,0.2083,0.83
RSI40/BOP0.05/BBANDS0.07/ADX30/,0,1,0,0,0,0,0.1667,0.17
RSI40/BOP0.05/BBANDS0.07/ADX35/,1,1,0,0,0,0,0.3333,0.33
RSI40/BOP0.05/BBANDS0.07/ADX40/,1,1,0,0.5,0,0,0.4167,0.67
RSI40/BOP0.05/BBANDS0.07/ADX45/,1,1,0,0.5,0,0,0.4167,0.67
RSI40/BOP0.05/BBANDS0.07/ADX50/,1,1,0,0.5,0,0,0.4167,0.67
RSI40/BOP0.05/BBANDS0.06/,0,1,0,0,0,0,0.1667,0.17
RSI40/BOP0.05/BBANDS0.05/,0,0,0,0,0,0,0,0
RSI45/MACD0/BBANDS0.05/,1,0.5,0,0,0.4,0,0.3167,1.17
RSI40/MACD0/BBANDS0.07/ADX30/,0,1,0,0,0.25,0,0.2083,0.5
RSI40/MACD0/BBANDS0.07/ADX35/,1,1,0,0,0.25,0,0.375,0.67
RSI40/MACD0/BBANDS0.07/ADX40/,1,1,0,0.5,0.25,0,0.4583,1
RSI40/MACD0/BBANDS0.07/ADX45/,1,1,0,0.5,0.25,0,0.4583,1
RSI40/MACD0/BBANDS0.07/ADX50/,1,1,0,0.5,0.25,0,0.4583,1
RSI40/MACD0/BBANDS0.06/,0,1,0,0,1,0,0.3333,0.5
RSI40/MACD0/BBANDS0.05/,0,1,0,0,1,0,0.3333,0.33
RSI45/BBANDS0.05/,1,0.5,0,0,0.3333,0,0.3056,1.17
RSI40/BBANDS0.07/ADX30/,0,1,0,0,0.25,0,0.2083,0.5
RSI40/BBANDS0.07/ADX35/,1,1,0,0,0.25,0,0.375,0.67
RSI40/BBANDS0.07/ADX40/,1,1,0,0.5,0.25,0,0.4583,1
RSI40/BBANDS0.07/ADX45/,1,1,0,0.5,0.25,0,0.4583,1
RSI40/BBANDS0.07/ADX50/,1,1,0,0.5,0.25,0,0.4583,1
RSI40/BBANDS0.06/,0,1,0,0.5,1,0,0.4167,0.67
RSI40/BBANDS0.05/,0,1,0,0.5,1,0,0.4167,0.5
RSI45/MACD0/BOP0.05/BBANDS0.07/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI40/MACD0/BOP0.05/BBANDS0.07/,1,1,0,0.5,0,0,0.4167,0.83
RSI45/BOP0.05/BBANDS0.07/,0.7143,0.25,0,0,0.4444,0,0.2348,1.67
RSI40/BOP0.05/BBANDS0.07/,1,1,0,0.5,0,0,0.4167,0.83
RSI40/MACD0/BBANDS0.07/,1,1,0,0.5,0.25,0,0.4583,1.17
RSI40/BBANDS0.07/,1,1,0,0.6667,0.25,0,0.4861,1.33
RSI60/MACD0/ADX25/,0.7778,0.6,0,0.375,0.6667,0,0.4033,2.83
RSI55/MACD0/ADX25/,0.9167,0.2857,0,0.3333,0.3333,0,0.3115,3.33
RSI55/MACD0/ADX30/,0.9375,0.2727,0,0.2857,0.4762,0,0.3287,5
RSI55/MACD0/ADX35/,0.9474,0.3571,0,0.3333,0.56,0,0.3663,6.67
RSI55/MACD0/ADX40/,0.9048,0.3571,0,0.3333,0.5862,0,0.3636,7.33
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX20/,0,1,0,0,0,0,0.1667,0.17
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX25/,0,1,0,0.25,0.6667,0,0.3194,0.67
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX30/,1,1,0,0.4,0.6667,0,0.5111,1.17
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX35/,1,1,0,0.2857,0.8,0,0.5143,1.5
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX40/,1,1,0,0.2857,0.6667,0,0.4921,1.67
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX45/,1,1,0,0.2857,0.6667,0,0.4921,1.67
RSI60/MACD0/BOP0.05/BBANDS0.07/ADX50/,1,1,0,0.2857,0.6667,0,0.4921,2
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX20/,1,1,0,0,1,0,0.5,0.83
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX25/,1,1,0,0.25,0.2857,0,0.4226,1.17
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX30/,1,1,0,0.25,0.375,0,0.4375,1.5
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX35/,1,1,0,0.2,0.5455,0,0.4576,2.33
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.8333,1,0,0.2,0.5455,0,0.4298,2.5
RSI60/BOP0.05/BBANDS0.07/ADX20/,0,0.6667,1,0.3333,0,0,0.3333,0.67
RSI60/BOP0.05/BBANDS0.07/ADX25/,0,0.6667,1,0.4286,0.5,0,0.4326,1.33
RSI60/BOP0.05/BBANDS0.07/ADX30/,0.4,0.5,1,0.5556,0.375,0,0.4718,2.17
RSI60/BOP0.05/BBANDS0.07/ADX35/,0.4,0.6,1,0.4615,0.4167,0,0.4797,2.83
RSI60/BOP0.05/BBANDS0.07/ADX40/,0.5,0.6,1,0.4615,0.4286,0,0.4984,3.17
RSI60/BOP0.05/BBANDS0.07/ADX45/,0.5,0.6,1,0.4615,0.4286,0,0.4984,3.17
RSI60/BOP0.05/BBANDS0.07/ADX50/,0.5714,0.6667,1,0.4667,0.4286,0,0.5222,3.67
RSI55/BOP0.05/BBANDS0.07/ADX20/,1,0.6667,0,0.25,1,0,0.4861,1.17
RSI55/BOP0.05/BBANDS0.07/ADX25/,0.6,0.6667,0,0.4,0.2857,0,0.3254,1.5
RSI55/BOP0.05/BBANDS0.07/ADX30/,0.6667,0.6667,0,0.5,0.3636,0,0.3662,2.17
RSI55/BOP0.05/BBANDS0.07/ADX35/,0.6667,0.8,0,0.4286,0.5,0,0.3992,3
RSI55/BOP0.05/BBANDS0.07/ADX40/,0.625,0.8,0,0.4286,0.5333,0,0.3978,3.33
RSI60/MACD0/BBANDS0.07/ADX20/,0,1,0,0,0,0,0.1667,0.17
RSI60/MACD0/BBANDS0.07/ADX25/,0,1,0,0.2,0.6667,0,0.3111,0.67
RSI60/MACD0/BBANDS0.07/ADX30/,0.5,1,0,0.2857,0.6667,0,0.4087,1.17
RSI60/MACD0/BBANDS0.07/ADX35/,0.5,1,0,0.2222,0.8,0,0.4204,1.5
RSI60/MACD0/BBANDS0.07/ADX40/,0.6,1,0,0.2222,0.6667,0,0.4148,1.67
RSI60/MACD0/BBANDS0.07/ADX45/,0.6,1,0,0.2222,0.6667,0,0.4148,1.67
RSI60/MACD0/BBANDS0.07/ADX50/,0.6667,1,0,0.2222,0.6667,0,0.4259,2
RSI55/MACD0/BBANDS0.07/ADX20/,1,1,0,0,1,0,0.5,0.83
RSI55/MACD0/BBANDS0.07/ADX25/,0.75,0.5,0,0.2,0.2857,0,0.2893,1.17
RSI55/MACD0/BBANDS0.07/ADX30/,0.8,0.5,0,0.1667,0.375,0,0.307,1.5
RSI55/MACD0/BBANDS0.07/ADX35/,0.8,0.75,0,0.1429,0.5455,0,0.3731,2.33
RSI55/MACD0/BBANDS0.07/ADX40/,0.7143,0.75,0,0.1429,0.6154,0,0.3704,2.83
RSI60/BBANDS0.07/ADX20/,0.3333,0.3333,1,0.2,0,0,0.3111,1
RSI55/BBANDS0.07/ADX20/,1,0.3333,0,0.2,0.5,0,0.3389,1.33
RSI60/MACD0/BOP0.05/ADX20/,1,0.5,0,0,0,0,0.25,0.83
RSI60/MACD0/BOP0.05/ADX25/,1,0.75,0,0.2,0.6667,0,0.4361,2.5
RSI55/MACD0/BOP0.05/ADX20/,1,0.5,0,0,0.3333,0,0.3056,1.67
RSI55/MACD0/BOP0.05/ADX25/,1,0.4,0,0.25,0.3333,0,0.3305,2.83
RSI55/MACD0/BOP0.05/ADX30/,1,0.375,0,0.25,0.5,0,0.3542,4.5
RSI55/MACD0/BOP0.05/ADX35/,1,0.5,0,0.3333,0.5909,0,0.404,6.17
RSI55/MACD0/BOP0.05/ADX40/,0.9474,0.5,0,0.3333,0.5833,0,0.394,6.5
RSI60/BOP0.05/ADX20/,0.6667,0.5,1,0.3333,0.5,0,0.5,2
RSI60/BOP0.05/ADX25/,0.6,0.7143,1,0.3636,0.6667,0,0.5574,4.17
RSI55/BOP0.05/ADX20/,1,0.5,0,0.2,0.3333,0,0.3389,2.17
RSI55/BOP0.05/ADX25/,0.8462,0.4286,0,0.3333,0.3846,0,0.3321,3.5
RSI55/BOP0.05/ADX30/,0.8889,0.3636,0,0.5,0.5769,0,0.3882,6.5
RSI55/BOP0.05/ADX35/,0.9048,0.5,0,0.4545,0.6333,0,0.4154,8.33
RSI55/BOP0.05/ADX40/,0.8696,0.5,0,0.4545,0.6364,0,0.4101,8.83
RSI60/MACD0/ADX20/,0.8,0.5,0,0.25,0,0,0.2583,1
RSI55/MACD0/ADX20/,1,0.5,0,0,0.5,0,0.3333,1.83
RSI60/MACD0/BOP0.05/BBANDS0.07/,1,0.6667,0,0.2857,0.6667,0,0.4365,2
RSI60/BOP0.05/BBANDS0.07/,0.5714,0.5714,1,0.4667,0.4286,0,0.5064,3.67
RSI60/MACD0/BBANDS0.07/,0.6667,0.6667,0,0.2222,0.6667,0,0.3704,2
RSI60/MACD0/BOP0.05/BBANDS0.06/,1,0.5,0,0.2,0.6667,0,0.3944,1.5
RSI60/BOP0.05/BBANDS0.06/,0.5,0.6,1,0.3,0.4545,0,0.4757,2.5
RSI60/MACD0/BBANDS0.06/,0.75,0.5,0,0.2,0.6667,0,0.3528,1.5
RSI50/MOM0/MACD0/BOP0.03/ADX40/,0.75,0,1,0.6667,0.4286,0,0.4742,1.5
RSI50/MOM0/MACD0/BOP0.03/ADX45/,0.75,0.5,1,0.6667,0.4444,0,0.5602,2
RSI50/MOM0/MACD0/BOP0.03/ADX50/,0.75,0.5,1,0.6667,0.4444,0,0.5602,2
RSI50/MOM0/BOP0.03/ADX40/,0.75,0,1,0.75,0.4286,0,0.4881,1.67
RSI50/MOM0/BOP0.03/ADX45/,0.75,0.5,1,0.75,0.4444,0,0.5741,2.17
RSI50/MOM0/BOP0.03/ADX50/,0.75,0.5,1,0.75,0.4444,0,0.5741,2.17
RSI50/MOM0/MACD0/BOP0.03/ADX20/,0.5,0,1,1,0.5,0,0.5,0.67
RSI50/MOM0/MACD0/BOP0.03/ADX25/,0.6667,0,1,1,0.3333,0,0.5,1
RSI50/MOM0/MACD0/BOP0.03/ADX30/,0.75,0,1,1,0.4,0,0.525,1.33
RSI50/MOM0/MACD0/BOP0.03/ADX35/,0.75,0,1,1,0.4286,0,0.5298,1.5
MOM0/MACD0/BOP0.03/ADX20/,0.8889,0,1,0.5,0.4167,0,0.4676,2.5
RSI50/MACD0/BOP0.03/ADX20/,0.6667,0,1,1,0.3333,0,0.5,0.83
MACD0/BOP0.03/ADX20/,0.9286,0,1,0.3333,0.3846,0,0.4411,3.33
RSI50/MOM0/BOP0.03/ADX20/,0.5,0,1,1,0.5,0,0.5,0.67
RSI50/MOM0/BOP0.03/ADX25/,0.6667,0,1,1,0.3333,0,0.5,1
RSI50/MOM0/BOP0.03/ADX30/,0.75,0,1,1,0.4,0,0.525,1.5
RSI50/MOM0/BOP0.03/ADX35/,0.75,0,1,1,0.4286,0,0.5298,1.67
MOM0/BOP0.03/ADX20/,0.9,0,1,0.5,0.4167,0,0.4694,2.67
RSI50/BOP0.03/ADX20/,0.6667,0,1,1,0.3333,0,0.5,0.83
RSI60/MACD0/BOP0.03/ADX20/,1,0,0,0,0,0,0.1667,0.67
RSI60/MACD0/BOP0.03/ADX25/,1,0.6667,0,0,0.6667,0,0.3889,1.83
RSI60/BOP0.03/ADX20/,0.75,0,0,0.3333,1,0,0.3472,1.33
RSI60/BOP0.03/ADX25/,0.75,0.75,0,0.25,0.8,0,0.425,2.83
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.5,0.3333,0,0,0.75,0,0.2639,0.83
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.06/,1,0,0,0,0.6667,0,0.2778,1.17
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.05/,1,0,0,0,1,0,0.3333,0.83
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.04/,1,0,0,0,0,0,0.1667,0.17
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.03/,1,0,0,0,0,0,0.1667,0.17
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.5,0.3333,0,0,0.5,0,0.2222,0.83
RSI45/MACD0/BOP0.05/BBANDS0.04/,1,0,0,0,0,0,0.1667,0.17
RSI45/MACD0/BOP0.05/BBANDS0.03/,1,0,0,0,0,0,0.1667,0.17
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX25/,0.5,0.3333,0,0,0.75,0,0.2639,0.83
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX30/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX35/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX40/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX45/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX50/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BOP0.05/BBANDS0.06/,1,0,0,0,0.6667,0,0.2778,1.17
RSI45/MOM0/BOP0.05/BBANDS0.05/,1,0,0,0,1,0,0.3333,0.83
RSI45/MOM0/BOP0.05/BBANDS0.04/,1,0,0,0,0,0,0.1667,0.17
RSI45/MOM0/BOP0.05/BBANDS0.03/,1,0,0,0,0,0,0.1667,0.17
RSI45/BOP0.05/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/BOP0.05/BBANDS0.07/ADX25/,0.5,0.3333,0,0,0.5,0,0.2222,0.83
RSI45/BOP0.05/BBANDS0.04/,1,0,0,0,0,0,0.1667,0.17
RSI45/BOP0.05/BBANDS0.03/,1,0,0,0,0,0,0.1667,0.17
RSI45/MOM0/MACD0/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/MOM0/MACD0/BBANDS0.07/ADX25/,0.5,0.3333,0,0,0.75,0,0.2639,0.83
RSI45/MOM0/MACD0/BBANDS0.07/ADX30/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/MACD0/BBANDS0.07/ADX35/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/MACD0/BBANDS0.07/ADX40/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BBANDS0.07/ADX45/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BBANDS0.07/ADX50/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BBANDS0.06/,1,0,0,0,0.6667,0,0.2778,1.17
RSI45/MOM0/MACD0/BBANDS0.05/,1,0,0,0,1,0,0.3333,0.83
RSI45/MOM0/MACD0/BBANDS0.04/,1,0,0,0,0,0,0.1667,0.17
RSI45/MOM0/MACD0/BBANDS0.03/,1,0,0,0,0,0,0.1667,0.17
RSI45/MACD0/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/MACD0/BBANDS0.04/,1,1,0,0,0.5,0,0.4167,0.5
RSI45/MACD0/BBANDS0.03/,1,0,0,0,0.5,0,0.25,0.33
RSI45/MOM0/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/MOM0/BBANDS0.07/ADX25/,0.5,0.3333,0,0,0.75,0,0.2639,0.83
RSI45/MOM0/BBANDS0.07/ADX30/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/BBANDS0.07/ADX35/,0.8,0.3333,0,0,0.6,0,0.2889,1.33
RSI45/MOM0/BBANDS0.07/ADX40/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BBANDS0.07/ADX45/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BBANDS0.07/ADX50/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BBANDS0.06/,1,0,0,0,0.6667,0,0.2778,1.17
RSI45/MOM0/BBANDS0.05/,1,0,0,0,1,0,0.3333,0.83
RSI45/MOM0/BBANDS0.04/,1,0,0,0,0,0,0.1667,0.17
RSI45/MOM0/BBANDS0.03/,1,0,0,0,0,0,0.1667,0.17
RSI45/BBANDS0.07/ADX20/,0.5,0.3333,0,0,0.6667,0,0.25,0.67
RSI45/BBANDS0.04/,1,1,0,0,0.3333,0,0.3889,0.5
RSI45/BBANDS0.03/,1,0,0,0,0.5,0,0.25,0.33
RSI45/MOM0/MACD0/BOP0.05/ADX20/,0.75,0.2,0,0,0.6667,0,0.2694,1.33
RSI45/MACD0/BOP0.05/ADX20/,0.8333,0.1667,0,0,0.6667,0,0.2778,1.67
RSI45/MOM0/BOP0.05/ADX20/,0.75,0.2,0,0,0.6667,0,0.2694,1.33
RSI45/BOP0.05/ADX20/,0.8333,0.1667,0,0,0.6667,0,0.2778,1.67
RSI45/MOM0/MACD0/ADX20/,0.75,0.2,0,0,0.6667,0,0.2694,1.33
RSI45/MACD0/ADX20/,0.8333,0.1667,0,0,0.6667,0,0.2778,1.67
RSI45/MOM0/ADX20/,0.75,0.2,0,0,0.6667,0,0.2694,1.33
RSI45/ADX20/,0.8571,0.1429,0,0,0.5455,0,0.2576,2.17
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BOP0.05/BBANDS0.07/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/MACD0/BBANDS0.07/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI45/MOM0/BBANDS0.07/,0.8333,0.3333,0,0,0.6,0,0.2944,1.5
RSI55/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX20/,1,0,0,0,0,0,0.1667,0.17
RSI55/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX25/,1,0,0,0,0,0,0.1667,0.17
