Test Name, September17, October17, November17, December17, Janurary18, Feburary18, Average%, Average Symbols
RSI40/MOM0/MACD0/BOP-0.01/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MOM0/MACD0/BOP-0.03/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MOM0/MACD0/BOP-0.05/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
MOM0/MACD0/BOP0.03/ADX25/,0.8667,0,0.5,0.4,0.4118,0,0.3631,3.83
RSI40/MACD0/BOP0.03/ADX25/,1,0,0,0,0.3333,0,0.2222,1.17
RSI40/MACD0/BOP0.03/ADX30/,1,0.5,0,0,0.5,0.5,0.4167,2.33
RSI40/MACD0/BOP0.03/ADX35/,1,0.5,0,0,0.5385,0.5,0.4231,2.83
RSI40/MACD0/BOP0.03/ADX40/,0.875,0.5,0,0.3333,0.5625,0.5,0.4618,3.5
RSI40/MACD0/BOP0.03/ADX45/,0.875,0.5,0,0.3333,0.5294,0.5,0.4563,3.5
RSI40/MACD0/BOP0.03/ADX50/,0.7778,0.5,0,0.3333,0.5294,0.5,0.4401,3.5
RSI40/MACD0/BOP0.01/,0.8182,0.6667,0,0.2857,0.45,0.5,0.4534,4.17
RSI40/MACD0/BOP-0.01/,0.8182,0.6667,0,0.2857,0.45,0.5,0.4534,4.17
RSI40/MACD0/BOP-0.03/,0.8182,0.6667,0,0.4,0.45,0.5,0.4725,4.17
RSI40/MACD0/BOP-0.05/,0.8182,0.6667,0,0.4,0.45,0.5,0.4725,4.17
MACD0/BOP0.03/ADX25/,0.8571,0.1667,0.5,0.2857,0.4545,0,0.3773,6.5
RSI40/MOM0/BOP0.03/ADX25/,1,0,0,0,0.3333,0,0.2222,0.83
RSI40/MOM0/BOP0.03/ADX30/,1,0.5,0,0,0.5,0.5,0.4167,2
RSI40/MOM0/BOP0.03/ADX35/,1,0.5,0,0,0.5,0.5,0.4167,2.33
RSI40/MOM0/BOP0.03/ADX40/,1,0.5,0,0.5,0.5385,0.5,0.5064,2.83
RSI40/MOM0/BOP0.03/ADX45/,1,0.5,0,0.5,0.5385,0.5,0.5064,2.83
RSI40/MOM0/BOP0.03/ADX50/,1,0.5,0,0.5,0.5385,0.5,0.5064,2.83
RSI40/MOM0/BOP0.01/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MOM0/BOP-0.01/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MOM0/BOP-0.03/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MOM0/BOP-0.05/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
MOM0/BOP0.03/ADX25/,0.8235,0,0.5,0.4,0.4118,0,0.3559,4
RSI40/BOP0.03/ADX25/,1,0,0,0,0.3333,0,0.2222,1.17
RSI40/BOP0.03/ADX30/,1,0.5,0,0,0.5,0.5,0.4167,2.33
RSI40/BOP0.03/ADX35/,1,0.5,0,0,0.5385,0.5,0.4231,2.83
RSI40/BOP0.03/ADX40/,0.875,0.5,0,0.3333,0.5625,0.5,0.4618,3.5
RSI40/BOP0.03/ADX45/,0.875,0.5,0,0.3333,0.5294,0.5,0.4563,3.5
RSI40/BOP0.03/ADX50/,0.7778,0.5,0,0.3333,0.5294,0.5,0.4401,3.5
RSI40/BOP0.01/,0.8182,0.6667,0,0.2857,0.45,0.5,0.4534,4.17
RSI40/BOP-0.01/,0.8182,0.6667,0,0.2857,0.45,0.5,0.4534,4.17
RSI40/BOP-0.03/,0.8182,0.6667,0,0.4,0.45,0.5,0.4725,4.17
RSI40/BOP-0.05/,0.8182,0.6667,0,0.4,0.45,0.5,0.4725,4.17
BOP0.03/ADX25/,0.8056,0.1538,0.5,0.3333,0.5,0,0.3821,8
RSI45/ADX25/,0.8667,0.1,0,0.375,0.5789,0,0.3201,4.67
RSI45/ADX30/,0.8,0.2,0,0.2727,0.6154,0.25,0.3563,6.5
RSI40/MOM0/MACD0/BOP0.05/ADX25/,1,0,0,0,0.25,0,0.2083,0.83
RSI40/MOM0/MACD0/BOP0.05/ADX30/,1,0.6,0,0,0.3846,0.5,0.4141,2.17
RSI40/MOM0/MACD0/BOP0.05/ADX35/,1,0.6,0,0,0.4,0.5,0.4167,2.67
RSI40/MOM0/MACD0/BOP0.05/ADX40/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/MACD0/BOP0.05/ADX45/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/MACD0/BOP0.05/ADX50/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/MACD0/BOP0.03/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MACD0/BOP0.05/ADX25/,1,0,0,0,0.25,0,0.2083,1.17
RSI40/MACD0/BOP0.05/ADX30/,1,0.6,0,0,0.3846,0.5,0.4141,2.5
RSI40/MACD0/BOP0.05/ADX35/,1,0.6,0,0,0.4375,0.5,0.4229,3.17
RSI40/MACD0/BOP0.05/ADX40/,0.8889,0.6667,0,0.375,0.4737,0.5,0.484,4.17
RSI40/MACD0/BOP0.05/ADX45/,0.8889,0.6667,0,0.375,0.45,0.5,0.4801,4.17
RSI40/MACD0/BOP0.05/ADX50/,0.8,0.6667,0,0.375,0.45,0.5,0.4653,4.17
RSI40/MACD0/BOP0.03/,0.8182,0.6667,0,0.375,0.45,0.5,0.4683,4.33
RSI40/MOM0/BOP0.05/ADX25/,1,0,0,0,0.25,0,0.2083,0.83
RSI40/MOM0/BOP0.05/ADX30/,1,0.6,0,0,0.3846,0.5,0.4141,2.17
RSI40/MOM0/BOP0.05/ADX35/,1,0.6,0,0,0.4,0.5,0.4167,2.67
RSI40/MOM0/BOP0.05/ADX40/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/BOP0.05/ADX45/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/BOP0.05/ADX50/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/BOP0.03/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/BOP0.05/ADX25/,1,0,0,0,0.25,0,0.2083,1.17
RSI40/BOP0.05/ADX30/,1,0.6,0,0,0.3846,0.5,0.4141,2.5
RSI40/BOP0.05/ADX35/,1,0.6,0,0,0.4375,0.5,0.4229,3.17
RSI40/BOP0.05/ADX40/,0.8889,0.6667,0,0.375,0.4737,0.5,0.484,4.17
RSI40/BOP0.05/ADX45/,0.8889,0.6667,0,0.375,0.45,0.5,0.4801,4.17
RSI40/BOP0.05/ADX50/,0.8,0.6667,0,0.375,0.45,0.5,0.4653,4.17
RSI40/BOP0.03/,0.8182,0.6667,0,0.375,0.45,0.5,0.4683,4.33
RSI40/MOM0/MACD0/ADX25/,1,0,0,0,0.25,0,0.2083,0.83
RSI40/MOM0/MACD0/ADX30/,1,0.6,0,0,0.3846,0.5,0.4141,2.17
RSI40/MOM0/MACD0/ADX35/,1,0.6,0,0,0.4,0.5,0.4167,2.67
RSI40/MOM0/MACD0/ADX40/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/MACD0/ADX45/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/MACD0/ADX50/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MACD0/ADX25/,1,0,0,0,0.3333,0,0.2222,1.33
RSI40/MACD0/ADX30/,1,0.5,0,0,0.4286,0.5,0.4048,2.67
RSI40/MACD0/ADX35/,1,0.5,0,0,0.4706,0.5,0.4118,3.33
RSI40/MACD0/ADX40/,0.8889,0.5714,0,0.375,0.5,0.5,0.4726,4.33
RSI40/MACD0/ADX45/,0.8889,0.5714,0,0.375,0.4762,0.5,0.4686,4.33
RSI40/MACD0/ADX50/,0.8,0.5714,0,0.375,0.4762,0.5,0.4538,4.33
RSI40/MOM0/ADX25/,1,0,0,0,0.25,0,0.2083,0.83
RSI40/MOM0/ADX30/,1,0.6,0,0,0.3846,0.5,0.4141,2.17
RSI40/MOM0/ADX35/,1,0.6,0,0,0.4,0.5,0.4167,2.67
RSI40/MOM0/ADX40/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/ADX45/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/MOM0/ADX50/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.33
RSI40/ADX25/,1,0,0,0,0.2727,0,0.2121,1.67
RSI40/ADX30/,1,0.4286,0,0,0.375,0.3333,0.3561,3
RSI40/ADX35/,1,0.4286,0,0,0.4211,0.5,0.3916,3.83
RSI40/ADX40/,0.9091,0.5,0,0.4444,0.4545,0.5,0.468,5
RSI40/ADX45/,0.9091,0.5,0,0.4444,0.4348,0.5,0.4647,5
RSI40/ADX50/,0.8333,0.5,0,0.4444,0.4348,0.5,0.4521,5
RSI40/MOM0/MACD0/BOP0.05/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MACD0/BOP0.05/,0.8182,0.6667,0,0.375,0.45,0.5,0.4683,4.33
RSI40/MOM0/BOP0.05/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/BOP0.05/,0.8182,0.6667,0,0.375,0.45,0.5,0.4683,4.33
RSI40/MOM0/MACD0/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/MACD0/,0.8182,0.5714,0,0.375,0.4762,0.5,0.4568,4.5
RSI40/MOM0/,1,0.6667,0,0.5,0.4375,0.5,0.5174,3.5
RSI40/,0.8125,0.4167,0,0.4545,0.4615,0.4,0.4242,6.17
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.8333,1,0,0.1667,0.4545,0,0.4091,2.33
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.8333,1,0,0.1667,0.4545,0,0.4091,2.33
RSI55/MACD0/BOP0.05/BBANDS0.06/,0.8333,1,0,0.2,0.5556,0,0.4315,2
RSI55/MACD0/BOP0.05/BBANDS0.05/,1,1,0,0,1,0,0.5,1
RSI55/MACD0/BOP0.05/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.5
RSI55/MACD0/BOP0.05/BBANDS0.03/,0,0,0,0,0,0,0,0
RSI55/MACD0/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI55/MACD0/BOP0.03/,0.8,0.5,0,0.2857,0.5185,0,0.3507,6.17
RSI55/MACD0/BOP0.01/,0.8,0.5,0,0.2857,0.5185,0,0.3507,6.17
RSI55/MACD0/BOP-0.01/,0.8,0.5,0,0.2857,0.5185,0,0.3507,6.17
RSI55/MACD0/BOP-0.03/,0.8,0.5,0,0.2857,0.5385,0,0.354,6.17
RSI55/MACD0/BOP-0.05/,0.7895,0.4444,0,0.3333,0.5385,0,0.3509,5.83
RSI50/MACD0/BOP0.05/BBANDS0.03/,0,0,0,0.6667,0,0,0.1111,0.33
RSI50/MACD0/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/MACD0/BOP-0.01/,0.7368,0.4444,1,0.4167,0.4667,0,0.5108,6.33
RSI50/MACD0/BOP-0.03/,0.7368,0.5,1,0.4167,0.4828,0,0.5227,6.33
RSI50/MACD0/BOP-0.05/,0.7222,0.5,1,0.4545,0.4828,0,0.5266,6.17
MACD0/BOP0.05/BBANDS0.03/,0.5,0,0,0.4,0,0,0.15,0.5
MACD0/BOP0.05/BBANDS0.02/,0.5,0,0,0,0,0,0.0833,0.17
RSI55/BOP0.05/BBANDS0.07/ADX45/,0.625,0.8,0,0.375,0.4667,0,0.3778,3.17
RSI55/BOP0.05/BBANDS0.07/ADX50/,0.625,0.8,0,0.375,0.4667,0,0.3778,3.17
RSI55/BOP0.05/BBANDS0.06/,0.625,0.6667,0,0.3333,0.6,0,0.3708,2.5
RSI55/BOP0.05/BBANDS0.05/,0.3333,1,0,0.2,1,0,0.4222,1.5
RSI55/BOP0.05/BBANDS0.04/,0,1,0,0,1,0,0.3333,0.83
RSI55/BOP0.05/BBANDS0.03/,0,1,0,0,0,0,0.1667,0.17
RSI55/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI55/BOP0.03/,0.75,0.4667,0,0.3846,0.5833,0.25,0.4058,8.67
RSI55/BOP0.01/,0.75,0.5,0,0.3846,0.5833,0.25,0.4113,8.67
RSI55/BOP-0.01/,0.75,0.4615,0,0.3846,0.5833,0.25,0.4049,8.5
RSI55/BOP-0.03/,0.75,0.4615,0,0.3333,0.6,0.3333,0.413,8.33
RSI55/BOP-0.05/,0.7273,0.4167,0,0.4,0.6,0,0.3573,7.67
RSI50/BOP0.05/BBANDS0.03/,0,0,0,0.6667,0,0,0.1111,0.33
RSI50/BOP0.05/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/BOP-0.01/,0.7368,0.4,1,0.5,0.5,0,0.5228,7.17
RSI50/BOP-0.03/,0.7368,0.4444,1,0.4615,0.5152,0,0.5263,7
RSI50/BOP-0.05/,0.7222,0.4444,1,0.5,0.5152,0,0.5303,6.83
BOP0.05/BBANDS0.03/,0.4,0.5,0,0.375,0.3333,0,0.268,1.67
BOP0.05/BBANDS0.02/,0.6667,0,0,0,0.5,0,0.1945,0.67
RSI55/MACD0/BBANDS0.07/ADX45/,0.7143,0.75,0,0.125,0.4615,0,0.3418,2.5
RSI55/MACD0/BBANDS0.07/ADX50/,0.7143,0.75,0,0.125,0.4615,0,0.3418,2.5
RSI55/MACD0/BBANDS0.06/,0.8333,0.5,0,0.2,0.5455,0,0.3465,2.17
RSI55/MACD0/BBANDS0.05/,1,1,0,0,0.8333,0,0.4722,1.17
RSI55/MACD0/BBANDS0.04/,0,1,0,0,0.75,0,0.2917,0.67
RSI55/MACD0/BBANDS0.03/,0,0,0,0,0,0,0,0
RSI55/MACD0/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/MACD0/BBANDS0.03/,0,0,0,0.6667,0,0,0.1111,0.33
RSI50/MACD0/BBANDS0.02/,0,0,0,0,0,0,0,0
MACD0/BBANDS0.03/,0.3333,0,0,0.4,0.25,0,0.1639,0.67
MACD0/BBANDS0.02/,0.3333,0,0,0,0.3333,0,0.1111,0.33
RSI55/BBANDS0.07/ADX45/,0.5,0.2667,0,0.3636,0.3478,1,0.413,4
RSI55/BBANDS0.07/ADX50/,0.5,0.2667,0,0.3636,0.3478,1,0.413,4
RSI55/BBANDS0.06/,0.5385,0.1667,0,0.4286,0.4118,0,0.2576,3.17
RSI55/BBANDS0.05/,0.2857,0.2857,0,0.2,0.6667,0,0.2397,1.83
RSI55/BBANDS0.04/,0.25,0.2857,0,0,0.5714,0,0.1845,1.17
RSI55/BBANDS0.03/,0,0.25,0,0,0,0,0.0417,0.17
RSI55/BBANDS0.02/,0,0,0,0,0,0,0,0
RSI50/BBANDS0.03/,0,0,0,0.6667,0.3333,0,0.1667,0.5
RSI50/BBANDS0.02/,0,0,0,0,0.5,0,0.0833,0.17
BBANDS0.03/,0.25,0.3846,0,0.3636,0.3571,0,0.2259,2.67
BBANDS0.02/,0.5,0,0,0,0.5,0,0.1667,0.83
RSI55/MACD0/BOP0.05/ADX45/,0.7895,0.5,0,0.2857,0.5,0,0.3459,5.67
RSI55/MACD0/BOP0.05/ADX50/,0.7895,0.5,0,0.2857,0.48,0,0.3425,5.67
RSI55/BOP0.05/ADX45/,0.7391,0.5,0,0.4167,0.5758,0,0.3719,8
RSI55/BOP0.05/ADX50/,0.7391,0.4667,0,0.4167,0.5588,0,0.3636,8
RSI55/MACD0/ADX45/,0.7619,0.3571,0,0.3,0.4828,0,0.317,6.33
RSI55/MACD0/ADX50/,0.7619,0.3571,0,0.3,0.4667,0,0.3143,6.33
RSI55/ADX45/,0.7,0.3019,1,0.5,0.4853,0.1818,0.5282,16
RSI55/ADX50/,0.7,0.2963,1,0.5,0.4783,0.1818,0.5261,16
RSI55/MACD0/BOP0.05/BBANDS0.07/,0.8333,1,0,0.1667,0.4545,0,0.4091,2.33
RSI55/BOP0.05/BBANDS0.07/,0.625,0.8,0,0.375,0.4667,0,0.3778,3.17
RSI55/MACD0/BBANDS0.07/,0.7143,0.75,0,0.125,0.4615,0,0.3418,2.5
RSI55/BBANDS0.07/,0.5,0.2667,0,0.3636,0.3478,1,0.413,4
RSI55/MACD0/BOP0.05/,0.8,0.4545,0,0.2857,0.5185,0,0.3431,6.17
RSI55/BOP0.05/,0.75,0.4375,0,0.3846,0.5833,0.25,0.4009,8.67
RSI55/MACD0/,0.7727,0.3333,0,0.3,0.5,0,0.3177,6.83
RSI55/ADX20/,0.7692,0.3077,1,0.4545,0.5,0,0.5052,4.17
RSI55/ADX25/,0.64,0.2143,1,0.5789,0.3571,0.3333,0.5206,7.67
RSI55/ADX30/,0.6667,0.2683,1,0.5909,0.4423,0.1667,0.5225,12
RSI55/ADX35/,0.7027,0.2857,1,0.5769,0.4754,0.2857,0.5544,14.67
RSI55/ADX40/,0.7,0.2745,1,0.5357,0.4848,0.25,0.5408,15.5
RSI60/BBANDS0.07/ADX25/,0,0.2143,0,0.4,0.1667,1,0.2968,1.5
RSI60/BBANDS0.07/ADX30/,0.3333,0.1765,0,0.4667,0.2,0.5,0.2794,3
RSI60/BBANDS0.07/ADX35/,0.3333,0.2222,0,0.4211,0.25,0.5,0.2878,3.67
RSI60/BBANDS0.07/ADX40/,0.3846,0.25,0,0.4211,0.2917,0.5,0.3079,4.33
RSI60/BBANDS0.07/ADX45/,0.3846,0.25,0,0.4211,0.2917,0.5,0.3079,4.33
RSI60/BBANDS0.07/ADX50/,0.3571,0.2381,0,0.4286,0.2917,0.5,0.3026,4.5
RSI60/BBANDS0.06/,0.3333,0.3125,0,0.3571,0.2632,0,0.211,3.17
RSI60/BBANDS0.07/,0.3571,0.2273,0,0.4286,0.2917,0.5,0.3008,4.5
RSI50/MOM0/MACD0/BOP-0.01/,0.5714,0.6667,1,0.625,0.4286,0,0.5486,3.33
RSI50/MOM0/MACD0/BOP-0.03/,0.5714,0.6667,1,0.625,0.4286,0,0.5486,3.33
RSI50/MOM0/MACD0/BOP-0.05/,0.5714,0.6667,1,0.7143,0.4286,0,0.5635,3.33
RSI50/MOM0/BOP-0.01/,0.5714,0.6667,1,0.6667,0.4,0,0.5508,3.5
RSI50/MOM0/BOP-0.03/,0.5714,0.6667,1,0.625,0.4,0,0.5439,3.33
RSI50/MOM0/BOP-0.05/,0.5714,0.6667,1,0.7143,0.4,0,0.5587,3.33
RSI50/MACD0/BOP0.03/ADX25/,0.75,0,1,0.6667,0.4,0,0.4694,1.83
RSI50/MACD0/BOP0.03/ADX30/,0.8182,0,1,0.6667,0.6364,0,0.5202,3.17
RSI50/MACD0/BOP0.03/ADX35/,0.8333,0,1,0.6667,0.6154,0,0.5192,3.5
RSI50/MACD0/BOP0.03/ADX40/,0.8333,0,1,0.4,0.5714,0,0.4674,3.5
RSI50/MACD0/BOP0.03/ADX45/,0.8333,0.3333,1,0.4,0.5625,0,0.5215,4
RSI50/MACD0/BOP0.03/ADX50/,0.8333,0.3333,1,0.4,0.5625,0,0.5215,4
RSI45/MACD0/BOP0.03/ADX25/,0.9,0,0,0,0.8333,0,0.2889,2.33
RSI45/MACD0/BOP0.03/ADX30/,0.9,0,0,0,0.8571,0,0.2928,2.5
RSI50/BOP0.03/ADX25/,0.75,0,1,0.6667,0.5,0,0.4861,2
RSI50/BOP0.03/ADX30/,0.8182,0,1,0.75,0.6923,0,0.5434,3.67
RSI50/BOP0.03/ADX35/,0.8333,0,1,0.75,0.6667,0,0.5417,4
RSI50/BOP0.03/ADX40/,0.8333,0,1,0.5,0.625,0,0.493,4
RSI50/BOP0.03/ADX45/,0.8333,0.3333,1,0.5,0.6111,0,0.5463,4.5
RSI50/BOP0.03/ADX50/,0.8333,0.2857,1,0.5,0.6111,0,0.5384,4.5
RSI45/BOP0.03/ADX25/,0.9,0,0,0,0.8333,0,0.2889,2.33
RSI45/BOP0.03/ADX30/,0.9,0,0,0,0.875,0,0.2958,2.67
RSI45/MACD0/BOP0.05/ADX25/,0.8333,0.125,0,0,0.6667,0,0.2708,3.17
RSI45/MACD0/BOP0.05/ADX30/,0.75,0.1111,0,0,0.6429,0,0.2507,3.67
RSI45/BOP0.05/ADX25/,0.8333,0.125,0,0,0.6667,0,0.2708,3.17
RSI45/BOP0.05/ADX30/,0.75,0.1111,0,0,0.6667,0,0.2546,3.83
RSI45/MACD0/ADX25/,0.8333,0.125,0,0.5,0.6923,0,0.3584,3.83
RSI45/MACD0/ADX30/,0.75,0.1,0,0.375,0.6667,0,0.3153,4.33
RSI35/MOM0/MACD0/BOP0.03/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.03/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.03/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/MACD0/BOP-0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/MACD0/BOP-0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/MACD0/BOP-0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/BOP0.03/ADX40/,0.6667,0,0,0.5,0,0.5,0.2778,0.67
RSI35/MACD0/BOP0.03/ADX45/,0.6667,0,0,0.5,0,0.5,0.2778,0.67
RSI35/MACD0/BOP0.03/ADX50/,0.6667,0,0,0.5,0,0.5,0.2778,0.67
RSI35/MACD0/BOP0.01/,0.6667,0,0,0.5,0,0.3333,0.25,0.67
RSI35/MACD0/BOP-0.01/,0.6667,0,0,0.5,0,0.3333,0.25,0.67
RSI35/MACD0/BOP-0.03/,0.6667,0,0,1,0,0.3333,0.3333,0.67
RSI35/MACD0/BOP-0.05/,0.6667,0,0,1,0,0.3333,0.3333,0.67
RSI35/MOM0/BOP0.03/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.03/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.03/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/BOP-0.01/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/BOP-0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MOM0/BOP-0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/BOP0.03/ADX40/,0.6667,0,0,0.5,0,0.5,0.2778,0.67
RSI35/BOP0.03/ADX45/,0.6667,0,0,0.5,0,0.5,0.2778,0.67
RSI35/BOP0.03/ADX50/,0.6667,0,0,0.5,0,0.5,0.2778,0.67
RSI35/BOP0.01/,0.6667,0,0,0.5,0,0.3333,0.25,0.67
RSI35/BOP-0.01/,0.6667,0,0,0.5,0,0.3333,0.25,0.67
RSI35/BOP-0.03/,0.6667,0,0,1,0,0.3333,0.3333,0.67
RSI35/BOP-0.05/,0.6667,0,0,1,0,0.3333,0.3333,0.67
RSI35/MOM0/MACD0/BOP0.05/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.05/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.05/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/BOP0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/BOP0.05/ADX40/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/MACD0/BOP0.05/ADX45/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/MACD0/BOP0.05/ADX50/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/MACD0/BOP0.03/,0.6667,0,0,0.6667,0,0.3333,0.2778,0.83
RSI35/MOM0/BOP0.05/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.05/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.05/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/BOP0.03/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/BOP0.05/ADX40/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/BOP0.05/ADX45/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/BOP0.05/ADX50/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/BOP0.03/,0.6667,0,0,0.6667,0,0.3333,0.2778,0.83
RSI35/MOM0/MACD0/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/MACD0/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MACD0/ADX40/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/MACD0/ADX45/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/MACD0/ADX50/,0.6667,0,0,0.6667,0,0.5,0.3056,0.83
RSI35/MOM0/ADX40/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/ADX45/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/MOM0/ADX50/,1,0,0,1,0,0.5,0.4167,0.67
RSI35/ADX40/,0.75,0,0,0.6667,0,0.5,0.3194,1
RSI35/ADX45/,0.8,0,0,0.6667,0,0.5,0.3278,1.17
RSI35/ADX50/,0.8,0.2,0,0.6667,0,0.5,0.3611,1.33
RSI35/MOM0/MACD0/BOP0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/BOP0.05/,0.6667,0,0,0.6667,0,0.3333,0.2778,0.83
RSI35/MOM0/BOP0.05/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/BOP0.05/,0.6667,0,0,0.6667,0,0.3333,0.2778,0.83
RSI35/MOM0/MACD0/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/MACD0/,0.6667,0,0,0.75,0,0.3333,0.2917,1
RSI35/MOM0/,1,0,0,1,0,0.3333,0.3889,0.67
RSI35/,0.6667,0.2,0,0.6,0.3333,0.3333,0.3555,1.83
RSI55/BBANDS0.07/ADX25/,0.375,0.1667,0,0.4286,0.125,1,0.3492,1.67
RSI55/BBANDS0.07/ADX30/,0.4545,0.1538,0,0.4444,0.1875,1,0.3734,2.5
RSI55/BBANDS0.07/ADX35/,0.5,0.2667,0,0.4,0.3,1,0.4111,3.5
RSI55/BBANDS0.07/ADX40/,0.5,0.2667,0,0.4,0.3478,1,0.4191,4
RSI45/MACD0/BBANDS0.07/ADX25/,0.5,0.3333,0,0.5,0.5714,0,0.3174,1.17
RSI45/MACD0/BBANDS0.07/ADX30/,0.5,0.25,0,0.3333,0.5,0,0.2639,1.5
RSI45/MACD0/BBANDS0.07/ADX35/,0.5,0.25,0,0.3333,0.4444,0,0.2546,1.5
RSI45/MACD0/BBANDS0.07/ADX40/,0.5714,0.2,0,0.3333,0.4,0,0.2508,1.67
RSI45/MACD0/BBANDS0.07/ADX45/,0.5714,0.2,0,0.3333,0.4,0,0.2508,1.67
RSI45/MACD0/BBANDS0.07/ADX50/,0.5714,0.2,0,0.3333,0.4,0,0.2508,1.67
RSI45/MACD0/BBANDS0.06/,0.8,0,0,0.3333,0.4286,0,0.2603,1.33
RSI45/BBANDS0.07/ADX25/,0.5,0.3333,0,0.5,0.5714,0,0.3174,1.17
